"cont","year","fc","perc"
"Asia",2259,31997503,89.2296765117192
"Africa",2260,40036966,85.4407541155396
"America",2260,94944345,86.1866751691787
"Asia",2260,31931207,89.2519916706858
"Africa",2261,39899837,85.4906204023329
"America",2261,92981784,86.4722055248129
"Asia",2261,31864911,89.2743068296524
"Africa",2262,39762708,85.5404866891262
"America",2262,91019223,86.757735880447
"Asia",2262,31798615,89.296621988619
"Africa",2263,39625579,85.5903529759195
"America",2263,89056662,87.0432662360812
"Asia",2263,31732319,89.3189371475856
"Africa",2264,39488450,85.6402192627129
"America",2264,87094101,87.3287965917153
"Asia",2264,31666023,89.3412523065522
"Africa",2265,39351321,85.6900855495062
"America",2265,85870671,87.5067917740273
"Asia",2265,31599727,89.3635674655188
"Africa",2266,39214192,85.7399518362995
"America",2266,85278263,87.5929804157666
"Asia",2266,31533431,89.3858826244854
"Africa",2267,39077063,85.7898181230928
"America",2267,84685855,87.6791690575059
"Asia",2267,31467135,89.408197783452
"Africa",2268,38939934,85.8396844098861
"America",2268,84093447,87.7653576992452
"Asia",2268,31400839,89.4305129424186
"Africa",2269,38802805,85.8895506966794
"America",2269,83501039,87.8515463409845
"Asia",2269,31334543,89.4528281013852
"Africa",2270,38665676,85.9394169834728
"America",2270,82908631,87.9377349827238
"Asia",2270,31268247,89.4751432603518
"Africa",2271,38528547,85.9892832702661
"America",2271,82316223,88.0239236244631
"Asia",2271,31201951,89.4974584193184
"Africa",2272,38391418,86.0391495570594
"America",2272,81723815,88.1101122662024
"Asia",2272,31135655,89.519773578285
"Africa",2273,38254289,86.0890158438527
"America",2273,81340560,88.1658715197739
"Asia",2273,31069359,89.5420887372515
"Africa",2274,38117160,86.138882130646
"America",2274,81002955,88.214989216352
"Asia",2274,31003063,89.5644038962181
"Africa",2275,37980031,86.1887484174393
"America",2275,80665377,88.2641029847364
"Asia",2275,30936767,89.5867190551847
"Africa",2276,37842902,86.2386147042326
"America",2276,80327799,88.3132167531208
"Asia",2276,30870471,89.6090342141513
"Africa",2277,37705773,86.2884809910259
"America",2277,79990221,88.3623305215052
"Asia",2277,30807068,89.6303755925748
"Africa",2278,37568644,86.3383472778193
"America",2278,79652643,88.4114442898896
"Asia",2278,30747794,89.6503271542464
"Africa",2279,37431515,86.3882135646126
"America",2279,79315107,88.4605519477506
"Asia",2279,30688520,89.6702787159181
"Africa",2280,37294386,86.4380798514059
"America",2280,78977635,88.5096502943378
"Asia",2280,30629246,89.6902302775898
"Africa",2281,37157257,86.4879461381992
"America",2281,78640163,88.558748640925
"Asia",2281,30569972,89.7101818392615
"Africa",2282,37020128,86.5378124249925
"America",2282,78302691,88.6078469875122
"Asia",2282,30510698,89.7301334009332
"Africa",2283,36882999,86.5876787117858
"America",2283,77965219,88.6569453340995
"Asia",2283,30451424,89.7500849626048
"Africa",2284,36745870,86.6375449985791
"America",2284,77627747,88.7060436806867
"Asia",2284,30392150,89.7700365242765
"Africa",2285,36608741,86.6874112853725
"America",2285,77290275,88.7551420272739
"Asia",2285,30332876,89.7899880859482
"Africa",2286,36471612,86.7372775721658
"America",2286,76952957,88.8042179686086
"Asia",2286,30273602,89.8099396476199
"Africa",2287,36334483,86.7871438589591
"America",2287,76615739,88.8532793610781
"Asia",2287,30214328,89.8298912092916
"Africa",2288,36197354,86.8370101457524
"America",2288,76278521,88.9023407535475
"Asia",2288,30155054,89.8498427709632
"Africa",2289,36060225,86.8868764325457
"America",2289,75941303,88.951402146017
"Asia",2289,30095780,89.8697943326349
"Africa",2290,35923096,86.936742719339
"America",2290,75604085,89.0004635384864
"Asia",2290,30036506,89.8897458943066
"Africa",2291,35785967,86.9866090061323
"America",2291,75266867,89.0495249309559
"Asia",2291,29977232,89.9096974559783
"Africa",2292,35648838,87.0364752929257
"America",2292,74929649,89.0985863234253
"Asia",2292,29917958,89.92964901765
"Africa",2293,35511709,87.086341579719
"America",2293,74592431,89.1476477158948
"Asia",2293,29858684,89.9496005793217
"Africa",2294,35374580,87.1362078665123
"America",2294,74255213,89.1967091083642
"Asia",2294,29799410,89.9695521409934
"Africa",2295,35237451,87.1860741533056
"America",2295,73917995,89.2457705008337
"Asia",2295,29740136,89.989503702665
"Africa",2296,35100322,87.2359404400989
"America",2296,73580777,89.2948318933031
"Asia",2296,29680862,90.0094552643367
"Africa",2297,34963193,87.2858067268922
"America",2297,73243559,89.3438932857726
"Asia",2297,29621588,90.0294068260084
"Africa",2298,34826064,87.3356730136856
"America",2298,72906341,89.392954678242
"Asia",2298,29562314,90.0493583876801
"Africa",2299,34688935,87.3855393004789
"America",2299,72569123,89.4420160707115
"Asia",2299,29503040,90.0693099493518
"Africa",2300,34551806,87.4354055872722
"America",2300,72320070,89.47825045612
"Asia",2300,29443766,90.0892615110235
"Africa",2301,34414677,87.4852718740655
"America",2301,72131131,89.5057389366631
"Asia",2301,29387519,90.1081941879028
"Africa",2302,34277548,87.5351381608588
"America",2302,71987690,89.5266079744879
"Asia",2302,29331545,90.1270349732895
"Africa",2303,34140419,87.5850044476521
"America",2303,71849944,89.5466484544359
"Asia",2303,29275571,90.1458757586762
"Africa",2304,34003290,87.6348707344454
"America",2304,71712198,89.5666889343839
"Asia",2304,29219597,90.1647165440629
"Africa",2305,33866161,87.6847370212387
"America",2305,71574452,89.5867294143319
"Asia",2305,29163623,90.1835573294496
"Africa",2306,33729032,87.7346033080321
"America",2306,71436706,89.6067698942799
"Asia",2306,29107649,90.2023981148363
"Africa",2307,33591903,87.7844695948254
"America",2307,71298960,89.6268103742278
"Asia",2307,29051675,90.221238900223
"Africa",2308,33454774,87.8343358816187
"America",2308,71161214,89.6468508541758
"Asia",2308,28995701,90.2400796856096
"Africa",2309,33317645,87.884202168412
"America",2309,71023468,89.6668913341238
"Asia",2309,28939727,90.2589204709963
"Africa",2310,33180516,87.9340684552053
"America",2310,70885722,89.6869318140718
"Asia",2310,28883753,90.277761256383
"Africa",2311,33043387,87.9839347419986
"America",2311,70747976,89.7069722940197
"Asia",2311,28827779,90.2966020417697
"Africa",2312,32906258,88.0338010287919
"America",2312,70610230,89.7270127739677
"Asia",2312,28771805,90.3154428271564
"Africa",2313,32769129,88.0836673155853
"America",2313,70472484,89.7470532539157
"Asia",2313,28715831,90.3342836125431
"Africa",2314,32632000,88.1335336023786
"America",2314,70334738,89.7670937338637
"Asia",2314,28659857,90.3531243979298
"Africa",2315,32494871,88.1833998891719
"America",2315,70196992,89.7871342138117
"Asia",2315,28603883,90.3719651833165
"Africa",2316,32357742,88.2332661759652
"America",2316,70059246,89.8071746937596
"Asia",2316,28547909,90.3908059687032
"Africa",2317,32220613,88.2831324627585
"America",2317,69921500,89.8272151737076
"Asia",2317,28491935,90.4096467540899
"Africa",2318,32083484,88.3329987495518
"America",2318,69783754,89.8472556536556
"Asia",2318,28435961,90.4284875394766
"Africa",2319,31946355,88.3828650363451
"America",2319,69646008,89.8672961336036
"Asia",2319,28379987,90.4473283248633
"Africa",2320,31809226,88.4327313231385
"America",2320,69508262,89.8873366135515
"Asia",2320,28324013,90.46616911025
"Africa",2321,31672097,88.4825976099318
"America",2321,69370516,89.9073770934995
"Asia",2321,28268039,90.4850098956367
"Africa",2322,31534968,88.5324638967251
"America",2322,69232770,89.9274175734475
"Asia",2322,28212065,90.5038506810233
"Africa",2323,31397839,88.5823301835184
"America",2323,69095024,89.9474580533955
"Asia",2323,28156091,90.52269146641
"Africa",2324,31260710,88.6321964703117
"America",2324,68957278,89.9674985333434
"Asia",2324,28100117,90.5415322517967
"Africa",2325,31123581,88.682062757105
"America",2325,68819532,89.9875390132914
"Asia",2325,28044351,90.5603030246176
"Africa",2326,30986452,88.7319290438983
"America",2326,68681786,90.0075794932394
"Asia",2326,27990252,90.5785126871151
"Africa",2327,30849323,88.7817953306917
"America",2327,68544040,90.0276199731874
"Asia",2327,27936153,90.5967223496125
"Africa",2328,30712194,88.831661617485
"America",2328,68406294,90.0476604531354
"Asia",2328,27882054,90.61493201211
"Africa",2329,30575065,88.8815279042783
"America",2329,68268548,90.0677009330833
"Asia",2329,27827955,90.6331416746075
"Africa",2330,30437936,88.9313941910716
"America",2330,68130802,90.0877414130313
"Asia",2330,27773856,90.651351337105
"Africa",2331,30300807,88.9812604778649
"America",2331,67993056,90.1077818929793
"Asia",2331,27719757,90.6695609996025
"Africa",2332,30163678,89.0311267646582
"America",2332,67855310,90.1278223729273
"Asia",2332,27665658,90.6877706621
"Africa",2333,30026549,89.0809930514515
"America",2333,67717564,90.1478628528752
"Asia",2333,27611559,90.7059803245975
"Africa",2334,29889459,89.1308451560866
"America",2334,67579818,90.1679033328232
"Asia",2334,27557460,90.724189987095
"Africa",2335,29752593,89.1806158042227
"America",2335,67442072,90.1879438127712
"Asia",2335,27503361,90.7423996495925
"Africa",2336,29615727,89.2303864523587
"America",2336,67304326,90.2079842927192
"Asia",2336,27449262,90.76060931209
"Africa",2337,29478861,89.2801571004948
"America",2337,67166580,90.2280247726671
"Asia",2337,27395163,90.7788189745875
"Africa",2338,29341995,89.3299277486309
"America",2338,67028834,90.2480652526151
"Asia",2338,27341064,90.797028637085
"Africa",2339,29205129,89.379698396767
"America",2339,66891088,90.2681057325631
"Asia",2339,27286965,90.8152382995825
"Africa",2340,29068263,89.4294690449031
"America",2340,66753342,90.2881462125111
"Asia",2340,27232866,90.83344796208
"Africa",2341,28931397,89.4792396930392
"America",2341,66615596,90.308186692459
"Asia",2341,27178767,90.8516576245774
"Africa",2342,28794531,89.5290103411753
"America",2342,66477850,90.328227172407
"Asia",2342,27124668,90.8698672870749
"Africa",2343,28657665,89.5787809893114
"America",2343,66340104,90.348267652355
"Asia",2343,27070569,90.8880769495724
"Africa",2344,28568724,89.6111239467725
"America",2344,66202358,90.368308132303
"Asia",2344,27016470,90.9062866120699
"Africa",2345,28502499,89.6352063424939
"America",2345,66064612,90.388348612251
"Asia",2345,26962371,90.9244962745674
"Africa",2346,28436274,89.6592887382154
"America",2346,65926866,90.4083890921989
"Asia",2346,26908272,90.9427059370649
"Africa",2347,28370049,89.6833711339368
"America",2347,65789120,90.4284295721469
"Asia",2347,26854173,90.9609155995624
"Africa",2348,28303824,89.7074535296583
"America",2348,65651374,90.4484700520949
"Asia",2348,26800074,90.9791252620599
"Africa",2349,28237599,89.7315359253797
"America",2349,65513628,90.4685105320429
"Asia",2349,26745975,90.9973349245574
"Africa",2350,28171374,89.7556183211012
"America",2350,65375882,90.4885510119908
"Asia",2350,26691876,91.0155445870549
"Africa",2351,28105149,89.7797007168226
"America",2351,65238136,90.5085914919388
"Asia",2351,26637777,91.0337542495524
"Africa",2352,28038924,89.8037831125441
"America",2352,65100390,90.5286319718868
"Asia",2352,26583678,91.0519639120499
"Africa",2353,27972699,89.8278655082655
"America",2353,64962644,90.5486724518348
"Asia",2353,26529579,91.0701735745474
"Africa",2354,27906474,89.851947903987
"America",2354,64824898,90.5687129317828
"Asia",2354,26475480,91.0883832370449
"Africa",2355,27840249,89.8760302997085
"America",2355,64687152,90.5887534117307
"Asia",2355,26421381,91.1065928995423
"Africa",2356,27774024,89.9001126954299
"America",2356,64549406,90.6087938916787
"Asia",2356,26367282,91.1248025620398
"Africa",2357,27707799,89.9241950911514
"America",2357,64411660,90.6288343716267
"Asia",2357,26313183,91.1430122245373
"Africa",2358,27641574,89.9482774868728
"America",2358,64273914,90.6488748515747
"Asia",2358,26259084,91.1612218870348
"Africa",2359,27575349,89.9723598825943
"America",2359,64136168,90.6689153315226
"Asia",2359,26204985,91.1794315495323
"Africa",2360,27509124,89.9964422783157
"America",2360,63998422,90.6889558114706
"Asia",2360,26150886,91.1976412120298
"Africa",2361,27442899,90.0205246740372
"America",2361,63860676,90.7089962914186
"Asia",2361,26096787,91.2158508745273
"Africa",2362,27376674,90.0446070697586
"America",2362,63722930,90.7290367713666
"Asia",2362,26042688,91.2340605370248
"Africa",2363,27310449,90.0686894654801
"America",2363,63585184,90.7490772513145
"Asia",2363,25988589,91.2522701995223
"Africa",2364,27244224,90.0927718612015
"America",2364,63447438,90.7691177312625
"Asia",2364,25934490,91.2704798620198
"Africa",2365,27177999,90.116854256923
"America",2365,63309692,90.7891582112105
"Asia",2365,25880391,91.2886895245173
"Africa",2366,27111774,90.1409366526445
"America",2366,63171946,90.8091986911585
"Asia",2366,25826292,91.3068991870148
"Africa",2367,27045549,90.1650190483659
"America",2367,63034200,90.8292391711065
"Asia",2367,25772193,91.3251088495122
"Africa",2368,26979324,90.1891014440874
"America",2368,62896454,90.8492796510544
"Asia",2368,25718094,91.3433185120097
"Africa",2369,26913099,90.2131838398088
"America",2369,62758708,90.8693201310024
"Asia",2369,25663995,91.3615281745072
"Africa",2370,26846874,90.2372662355303
"America",2370,62620962,90.8893606109504
"Asia",2370,25609896,91.3797378370047
"Africa",2371,26780649,90.2613486312517
"America",2371,62483216,90.9094010908984
"Asia",2371,25555797,91.3979474995022
"Africa",2372,26714424,90.2854310269732
"America",2372,62345470,90.9294415708463
"Asia",2372,25501698,91.4161571619997
"Africa",2373,26648199,90.3095134226946
"America",2373,62207724,90.9494820507943
"Asia",2373,25448954,91.4339107330226
"Africa",2374,26581974,90.3335958184161
"America",2374,62069978,90.9695225307423
"Asia",2374,25397280,91.4513041432501
"Africa",2375,26515749,90.3576782141375
"America",2375,61932232,90.9895630106903
"Asia",2375,25345606,91.4686975534775
"Africa",2376,26449524,90.381760609859
"America",2376,61794486,91.0096034906382
"Asia",2376,25293932,91.486090963705
"Africa",2377,26383299,90.4058430055804
"America",2377,61656740,91.0296439705862
"Asia",2377,25242258,91.5034843739325
"Africa",2378,26317074,90.4299254013019
"America",2378,61518994,91.0496844505342
"Asia",2378,25190584,91.5208777841599
"Africa",2379,26250849,90.4540077970234
"America",2379,61381248,91.0697249304822
"Asia",2379,25138910,91.5382711943874
"Africa",2380,26184624,90.4780901927448
"America",2380,61243502,91.0897654104301
"Asia",2380,25087236,91.5556646046148
"Africa",2381,26118399,90.5021725884663
"America",2381,61105756,91.1098058903781
"Asia",2381,25035562,91.5730580148423
"Africa",2382,26052174,90.5262549841877
"America",2382,60968010,91.1298463703261
"Asia",2382,24983888,91.5904514250698
"Africa",2383,25985949,90.5503373799092
"America",2383,60830264,91.1498868502741
"Asia",2383,24932214,91.6078448352972
"Africa",2384,25919724,90.5744197756306
"America",2384,60692518,91.1699273302221
"Asia",2384,24880540,91.6252382455247
"Africa",2385,25853499,90.5985021713521
"America",2385,60554772,91.18996781017
"Asia",2385,24828866,91.6426316557521
"Africa",2386,25787274,90.6225845670735
"America",2386,60417026,91.210008290118
"Asia",2386,24777192,91.6600250659796
"Africa",2387,25721049,90.646666962795
"America",2387,60279280,91.230048770066
"Asia",2387,24725518,91.6774184762071
"Africa",2388,25654824,90.6707493585164
"America",2388,60141534,91.250089250014
"Asia",2388,24673844,91.6948118864345
"Africa",2389,25588599,90.6948317542379
"America",2389,60003788,91.270129729962
"Asia",2389,24622170,91.712205296662
"Africa",2390,25522374,90.7189141499593
"America",2390,59866042,91.2901702099099
"Asia",2390,24570496,91.7295987068894
"Africa",2391,25456149,90.7429965456808
"America",2391,59728296,91.3102106898579
"Asia",2391,24518822,91.7469921171169
"Africa",2392,25389924,90.7670789414022
"America",2392,59590550,91.3302511698059
"Asia",2392,24467148,91.7643855273444
"Africa",2393,25323699,90.7911613371237
"America",2393,59452804,91.3502916497539
"Asia",2393,24415474,91.7817789375718
"Africa",2394,25257474,90.8152437328452
"America",2394,59315058,91.3703321297018
"Asia",2394,24363800,91.7991723477993
"Africa",2395,25191249,90.8393261285666
"America",2395,59177312,91.3903726096498
"Asia",2395,24312126,91.8165657580268
"Africa",2396,25125024,90.8634085242881
"America",2396,59039566,91.4104130895978
"Asia",2396,24260452,91.8339591682542
"Africa",2397,25058799,90.8874909200095
"America",2397,58901820,91.4304535695458
"Asia",2397,24208778,91.8513525784817
"Africa",2398,24992574,90.911573315731
"America",2398,58764074,91.4504940494937
"Asia",2398,24157104,91.8687459887091
"Africa",2399,24926349,90.9356557114524
"America",2399,58626328,91.4705345294417
"Asia",2399,24105430,91.8861393989366
"Africa",2400,24860124,90.9597381071739
"America",2400,58488582,91.4905750093897
"Asia",2400,24053756,91.9035328091641
