"cont","year","fc","perc"
"Africa",2188,57529393,79.1340395781647
"America",2188,288429013,58.2190791032859
"Asia",2188,41905286,86.096021326265
"Africa",2189,57383247,79.1870468583181
"America",2189,286577163,58.4873322778116
"Asia",2189,41779561,86.1377362955592
"Africa",2190,57237101,79.2400541384716
"America",2190,284725313,58.7555854523374
"Asia",2190,41653836,86.1794512648534
"Africa",2191,57090955,79.2930614186251
"America",2191,282873463,59.0238386268631
"Asia",2191,41528111,86.2211662341477
"Africa",2192,56944809,79.3460686987785
"America",2192,281021613,59.2920918013889
"Asia",2192,41402386,86.2628812034419
"Africa",2193,56798663,79.399075978932
"America",2193,279169763,59.5603449759146
"Asia",2193,41276661,86.3045961727361
"Africa",2194,56652517,79.4520832590854
"America",2194,277317913,59.8285981504404
"Asia",2194,41150936,86.3463111420303
"Africa",2195,56506371,79.5050905392389
"America",2195,275466063,60.0968513249661
"Asia",2195,41025211,86.3880261113245
"Africa",2196,56360225,79.5580978193924
"America",2196,273614213,60.3651044994919
"Asia",2196,40899486,86.4297410806187
"Africa",2197,56214079,79.6111050995458
"America",2197,271762363,60.6333576740177
"Asia",2197,40773761,86.471456049913
"Africa",2198,56067933,79.6641123796993
"America",2198,269910513,60.9016108485434
"Asia",2198,40648036,86.5131710192072
"Africa",2199,55921787,79.7171196598527
"America",2199,268058663,61.1698640230692
"Asia",2199,40522311,86.5548859885014
"Africa",2200,55775641,79.7701269400062
"America",2200,266206813,61.4381171975949
"Asia",2200,40396586,86.5966009577956
"Africa",2201,55629495,79.8231342201597
"America",2201,264354963,61.7063703721207
"Asia",2201,40270861,86.6383159270898
"Africa",2202,55483349,79.8761415003131
"America",2202,262503113,61.9746235466464
"Asia",2202,40145136,86.680030896384
"Africa",2203,55337203,79.9291487804666
"America",2203,260651263,62.2428767211722
"Asia",2203,40019411,86.7217458656782
"Africa",2204,55191057,79.9821560606201
"America",2204,258799413,62.5111298956979
"Asia",2204,39893686,86.7634608349725
"Africa",2205,55044911,80.0351633407735
"America",2205,256947563,62.7793830702237
"Asia",2205,39767961,86.8051758042667
"Africa",2206,54898765,80.088170620927
"America",2206,255095713,63.0476362447494
"Asia",2206,39642236,86.8468907735609
