system:index,a_cat,area_code,area_name,b_cat,b_col,b_row,cat,fc2000,fc2001,fc2002,fc2003,fc2004,fc2005,fc2006,fc2007,fc2008,fc2009,fc2010,fc2011,fc2012,fc2013,fc2014,fc2015,fc2016,fc2017,fc2018,fc2019,fc2020,fc2021,.geo
00000000000000000ba5,16,IDN,Indonesia,31248,288,94,3015,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,123665.92752422257,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,16,IDN,Indonesia,31248,288,94,467,3290646.1917119063,3290646.1917119063,3290646.1917119063,3271005.7440800704,3271005.7440800704,3266541.9995121993,3265649.2545781173,3249579.7917485274,3249579.7917485274,3249579.7917485274,3246901.5502934493,3246901.5502934493,3245116.0518803634,3241545.052063469,3241545.052063469,3233510.295166496,3232617.542419914,3232617.542419914,3232617.542419914,3232617.542419914,3232617.542419914,3227261.052490715,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,16,IDN,Indonesia,31248,288,94,784,1.2463672165645344E7,1.2360129716060383E7,1.2360129716060383E7,1.200355025492111E7,1.1983020306373747E7,1.189466299803706E7,1.1867884915090283E7,1.1826471520443186E7,1.1822901144466624E7,1.180861943822883E7,1.1758231036720425E7,1.1758231036720425E7,1.167878934360519E7,1.1603810747413784E7,1.1562750902565151E7,1.1492235186073452E7,1.1398511798866421E7,1.1396726588905483E7,1.1382444880470425E7,1.1378874427223355E7,1.1373518813453823E7,1.137262621030441E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,16,IDN,Indonesia,31248,288,94,785,2832409.1507549197,2830623.759031287,2830623.759031287,2787774.514219275,2786881.8209209354,2778847.5670146854,2777954.8695049197,2602094.067136756,2569956.9606914436,2568171.575620643,2494077.976194373,2494077.976194373,2487829.100461951,2432481.9354228885,2398559.4728374393,2354817.455076209,1929001.7127056045,1921860.145322792,1921860.145322792,1921860.145322792,1897757.3411846084,1897757.3411846084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071d,16,IDN,Indonesia,31248,288,94,1822,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,20533.993713378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc4,16,IDN,Indonesia,33048,288,89,3046,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.16621469420549E7,1.1623024821739525E7,1.1623024821739525E7,1.1623024821739525E7,1.1623024821739525E7,1.1621237140404075E7,1.1621237140404075E7,1.1448011163412658E7,1.1426106827134797E7,1.1417168432603547E7,1.1332842378328692E7,1.1332842378328692E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000766,16,IDN,Indonesia,33048,288,89,1895,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,622744.3759753656,621156.4952064663,621156.4952064663,621156.4952064663,621156.4952064663,621156.4952064663,621156.4952064663,603759.8903119256,603759.8903119256,603756.385058833,600181.0216555127,600181.0216555127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001375,16,IDN,Indonesia,33048,288,89,5015,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1832031.9445156916,1827156.1527370075,1827156.1527370075,1827156.1527370075,1827156.1527370075,1827156.1527370075,1827156.1527370075,1805010.0227117795,1800302.478750191,1799408.6422023394,1799408.6422023394,1799408.6422023394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001377,16,IDN,Indonesia,33048,288,89,5017,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2159028.9648712752,2132911.617800245,2132911.617800245,2132911.617800245,2132911.617800245,2132911.617800245,2132911.617800245,2112914.367180559,2112020.538017961,2112020.538017961,2112020.538017961,2112020.538017961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137d,16,IDN,Indonesia,33048,288,89,5023,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4029862.157851993,4016216.604265998,4016216.604265998,4016216.604265998,4016216.604265998,4016216.604265998,4016216.604265998,3966829.0414478974,3966829.0414478974,3966068.4230818204,3965174.606919711,3965174.606919711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098a,16,IDN,Indonesia,30528,288,96,2476,1810079.0417995073,1370537.4316023283,1159028.1699996649,999572.6908172008,884265.5530809589,793226.9454845951,742378.0258623909,676573.7705523323,647228.7764117073,635668.7366167854,611659.2843462776,610770.0519854377,596542.3608233284,582314.6738726448,538742.3088213752,503633.2198953068,476955.65525907633,413819.13359159586,410262.1427468693,401369.651230756,385362.9853372013,384473.7410134708,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c,16,IDN,Indonesia,34128,288,86,1933,4279835.164829387,4278943.315036907,4275648.719831398,4272973.1736277845,4272081.323285988,4252460.746198585,4250344.804410566,4241426.309232342,4241426.309232342,4229832.283292401,4180780.5846229675,4150160.356943166,4013563.9966038098,3906104.8271690193,3720907.81048129,3532727.676326016,3420816.2988704885,3289000.8300431767,3262245.350489954,3249759.484950403,3223297.8658945095,3223297.8658945095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4f,16,IDN,Indonesia,34128,288,86,3185,2.7015221355762213E7,2.7015221355762213E7,2.69168385255424E7,2.6874951482012365E7,2.6867812514518972E7,2.6819920534206998E7,2.6818138502346646E7,2.6795862020779263E7,2.6795862020779263E7,2.6643342494418293E7,2.662374051260677E7,2.6589259583005197E7,2.645382098168683E7,2.642887236401105E7,2.596450725257426E7,2.4943155845482692E7,2.3959943307198334E7,2.3652415686482772E7,2.3546312357695244E7,2.3464489718887176E7,2.3277448137017965E7,2.3266755520929098E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001391,16,IDN,Indonesia,34128,288,86,5043,6359361.879888315,6359361.879888315,6354836.967045082,6352522.013755407,6352035.955316759,6340443.575739122,6327067.835748888,6327067.835748888,6327067.835748888,6321717.556879259,6314594.235453764,6290371.201011747,6256485.706382842,6244893.449668975,6120948.874345607,5983760.88508205,5738875.197679707,5524997.0071502095,5513793.007239009,5503092.601843501,5462273.434681132,5461381.710804179,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e,16,IDN,Indonesia,29808,288,98,1151,3.0117064991060925E9,2.889447907244864E9,2.8474898749759474E9,2.637415250357026E9,2.6095298833971596E9,2.5511813705226207E9,2.53167701424232E9,2.2882972579431868E9,2.253466876975227E9,2.234225659227359E9,2.188839457248079E9,2.1842460708126817E9,2.1592526558411274E9,2.1167983798641434E9,2.0883024489346642E9,2.0636678994348857E9,1.9234681371835911E9,1.9181878728833396E9,1.910160778689347E9,1.9019150211598692E9,1.8852529657761254E9,1.8852210336077294E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c3,16,IDN,Indonesia,31608,288,93,2277,1.3035158938634713E9,1.288600991400607E9,1.288544712084477E9,1.2387658965907202E9,1.2309943390437284E9,1.194648623655125E9,1.167068941174481E9,1.0967333757621634E9,1.0707557371370064E9,1.0477681248731928E9,9.873375733336289E8,9.775161176414146E8,9.439329586133869E8,8.919279209535708E8,8.594849899122889E8,8.21274096725326E8,7.718741835856416E8,7.59258349029849E8,7.54221858502708E8,7.495408159658494E8,7.409973551864697E8,7.386119504566462E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099f,16,IDN,Indonesia,31608,288,93,2497,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,14284.527221679688,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba4,16,IDN,Indonesia,31608,288,93,3014,3667995.989666867,3663531.9803895233,3663531.9803895233,3626241.1051528025,3626241.1051528025,3586065.206837373,3578030.0122572947,3535175.683521943,3534282.877979951,3527140.5220229197,3503980.295309627,3503980.295309627,3499516.306967342,3450412.471945369,3446841.281576717,3435234.914938533,3428985.3487153887,3428985.3487153887,3428985.3487153887,3428985.3487153887,3426306.9560762285,3426306.9560762285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,16,IDN,Indonesia,31608,288,93,468,1434530.6253233666,1434530.6253233666,1434530.6253233666,1424709.8241759057,1424709.8241759057,1423817.0224791283,1422031.418414187,1418460.2234678979,1418460.2234678979,1418460.2234678979,1416674.62275989,1416674.62275989,1415781.8174010033,1415781.8174010033,1415781.8174010033,1415781.8174010033,1413996.20668323,1413996.20668323,1413103.4205504174,1410425.0603819604,1407746.7006407492,1407746.7006407492,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,16,IDN,Indonesia,31608,288,93,527,1111578.1810312306,1105328.371766094,1105328.371766094,1025068.2530031689,1025068.2530031689,977825.3616557998,954611.7634502334,885205.5299972233,883419.8661788639,880741.3810104069,868521.8595691156,868521.8595691156,866736.197642846,856022.2883410883,850665.3013415766,842479.2789670457,839034.0060472675,839034.0060472675,839034.0060472675,836355.5285692401,836355.5285692401,836355.5285692401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,16,IDN,Indonesia,31608,288,93,528,1449874.6606854608,1449874.6606854608,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448981.8298138788,1448088.9970502069,1448088.9970502069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,16,IDN,Indonesia,31608,288,93,529,3276851.501415058,3276851.501415058,3276851.501415058,3275464.901812864,3273679.1251405007,3272786.2362855203,3272786.2362855203,3271893.3476136453,3271893.3476136453,3271893.3476136453,3271893.3476136453,3271893.3476136453,3271893.3476136453,3271893.3476136453,3271893.3476136453,3269214.6790345437,3267428.899920774,3267428.899920774,3267428.899920774,3267428.899920774,3266536.0124696023,3264750.2141297585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,16,IDN,Indonesia,31608,288,93,530,3239265.5876079486,3239265.5876079486,3238372.671348183,3238372.671348183,3237479.751426308,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3234800.9927593158,3233908.0728374408,3233015.153342812,3233015.153342812,3233015.153342812,3233015.153342812,3233015.153342812,3233015.153342812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,16,IDN,Indonesia,31608,288,93,534,1361398.5417437388,1361398.5417437388,1361398.5417437388,1360505.4235796763,1360505.4235796763,1358719.1818194224,1358719.1818194224,1358719.1818194224,1358719.1818194224,1358719.1818194224,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,1357826.0643877818,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071c,16,IDN,Indonesia,31608,288,93,1821,897614.847709147,893150.9118570962,893150.9118570962,881544.6660074869,881544.6660074869,880651.8774943033,880651.8774943033,880651.8774943033,879759.0898356119,874402.365287272,863688.9224772134,862796.1356730142,859224.9889444986,844940.4054484048,843154.8276285806,843154.8276285806,843154.8276285806,843154.8276285806,843154.8276285806,843154.8276285806,843154.8276285806,843154.8276285806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001279,16,IDN,Indonesia,31608,288,93,4763,1.9816981439866472E7,1.981341010447829E7,1.9813144016907442E7,1.9584579528992403E7,1.9581901060120333E7,1.9504224820191134E7,1.9360479432617884E7,1.9158700370117884E7,1.9158700370117884E7,1.9156914711975794E7,1.913995098596261E7,1.91381653482673E7,1.912388020410226E7,1.9042633161804896E7,1.903013372412179E7,1.9006920357239466E7,1.899174262103341E7,1.8989957004273158E7,1.8984600128906947E7,1.8984600128906947E7,1.897835038440011E7,1.897835038440011E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000127f,16,IDN,Indonesia,31608,288,93,4769,4.022393281834523E7,3.98921173244947E7,3.98921173244947E7,3.896433659741759E7,3.883486918903136E7,3.82625340607965E7,3.814949208222846E7,3.759232302096903E7,3.7368211012363076E7,3.723606536716044E7,3.640390303665509E7,3.636461637149396E7,3.6208362168124825E7,3.592621317380108E7,3.581906791385235E7,3.5448523836887024E7,3.477275155498025E7,3.439060386748024E7,3.4333459691271745E7,3.413792192839333E7,3.406917049894997E7,3.4034348463061295E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001282,16,IDN,Indonesia,31608,288,93,4772,1.584681891450627E7,1.5728060153642012E7,1.5728060153642012E7,1.5648590057816816E7,1.5639660840592695E7,1.559501469398625E7,1.5586985375374835E7,1.5552161379952472E7,1.5544124994454425E7,1.552448038715462E7,1.5493227837777179E7,1.549233490277962E7,1.5477155109139483E7,1.5426258329903644E7,1.5411078659310382E7,1.5372682796395343E7,1.5223564838936845E7,1.5208385087960282E7,1.5208385087960282E7,1.5204813396859208E7,1.5197670000985185E7,1.5194991229439775E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016c2,16,IDN,Indonesia,31608,288,93,5860,1.0466500197130746E8,1.0380784452300423E8,1.0380605872350472E8,1.0009618011162727E8,9.946134557988898E7,9.851267991715561E7,9.82055298384813E7,9.716890832364976E7,9.693408323789535E7,9.663050429459701E7,9.579566833396468E7,9.565012976584944E7,9.510101136753401E7,9.399651790000471E7,9.328221739915022E7,9.255094865629132E7,9.159824925303206E7,9.13018154249681E7,9.118574202555403E7,9.11176379333359E7,9.101944237479767E7,9.099350347134428E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ea,16,IDN,Indonesia,33408,288,88,2572,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.3317237151203228E7,1.33163443511544E7,1.33163443511544E7,1.33163443511544E7,1.33163443511544E7,1.331455876710899E7,1.3312773190570904E7,1.3280317577816712E7,1.3275853618649231E7,1.322139333880304E7,1.3165147568905579E7,1.3165147568905579E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc5,16,IDN,Indonesia,32688,288,90,3047,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4168340.6723594354,4135839.747619134,4135839.747619134,4135839.747619134,4135839.747619134,4129582.834411126,4124219.76556347,4039739.112359962,4028119.1365298834,4013943.806291631,3988358.820198312,3988358.820198312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,16,IDN,Indonesia,32688,288,90,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000767,16,IDN,Indonesia,32688,288,90,1896,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663750.9267597268,663722.8845683972,663722.8845683972,663722.8845683972,663722.8845683972,663722.8845683972,663722.8845683972,657118.958302217,657118.958302217,657118.958302217,654686.3009633976,654686.3009633976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d5a,16,IDN,Indonesia,32688,288,90,3452,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9785500.789485268,9728066.537063248,9728066.537063248,9728066.537063248,9728066.537063248,9717340.385696061,9716397.466433126,9630948.985231476,9616633.39054321,9602331.84794067,9485588.217013799,9485584.711737728,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012f3,16,IDN,Indonesia,32688,288,90,4885,2266337.590216903,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2263547.148463112,2261577.0154845007,2261577.0154845007,2261577.0154845007,2261577.0154845007,2259859.2814345425,2259859.2814345425,2251281.1511347755,2248269.858416868,2248269.858416868,2248269.858416868,2248269.858416868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001334,16,IDN,Indonesia,32688,288,90,4950,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1382494.7899909522,1357543.9790378942,1357543.9790378942,1357543.9790378942,1357543.9790378942,1357543.9790378942,1357543.9790378942,1335474.5656302655,1334580.7128470624,1334580.7128470624,1332793.0031913007,1332793.0031913007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001335,16,IDN,Indonesia,32688,288,90,4951,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1774193.3800967953,1769951.9612311875,1769951.9612311875,1769951.9612311875,1769951.9612311875,1769951.9612311875,1769951.9612311875,1751191.5693931435,1750925.166301653,1750031.3127249929,1746455.8970145436,1746455.8970145436,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000135c,16,IDN,Indonesia,32688,288,90,4990,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2162854.906915403,2160250.415959138,2160250.415959138,2160250.415959138,2160250.415959138,2160250.415959138,2160250.415959138,2113264.3768619318,2112370.5060733575,2111476.6325992364,2111476.6325992364,2111476.6325992364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136a,16,IDN,Indonesia,32688,288,90,5004,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1587739.5641831334,1583095.0133164343,1583095.0133164343,1583095.0133164343,1583095.0133164343,1583095.0133164343,1583095.0133164343,1561821.2341265506,1560927.3739580936,1560033.5184283084,1556458.0922198123,1556458.0922198123,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136d,16,IDN,Indonesia,32688,288,90,5007,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.9947234828296144E7,1.988160856308139E7,1.988160856308139E7,1.988160856308139E7,1.988160856308139E7,1.988160856308139E7,1.988160856308139E7,1.9768748369074322E7,1.976042324294218E7,1.976042324294218E7,1.972898771878303E7,1.972898771878303E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136e,16,IDN,Indonesia,32688,288,90,5008,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1753625.0059730678,1728236.280216232,1728236.280216232,1728236.280216232,1728236.280216232,1728236.280216232,1728236.280216232,1697947.1915515375,1694389.335492781,1694389.335492781,1682769.3330513746,1682769.3330513746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d,16,IDN,Indonesia,30168,288,97,1150,2.073117133076617E9,1.970688193458615E9,1.9200287085006423E9,1.8126796741985643E9,1.7937937078944488E9,1.682976607537491E9,1.6521132228079524E9,1.482413376852891E9,1.4434163521890912E9,1.4207186559507673E9,1.373484784762167E9,1.3648561303902004E9,1.3437941296594393E9,1.285456211301799E9,1.2496684920942016E9,1.2121909811897511E9,1.0891357059083185E9,1.0842433369774477E9,1.0740760446551092E9,1.0651393160779195E9,1.0439089529098992E9,1.0434862201748528E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e9,16,IDN,Indonesia,33768,288,87,2571,9876922.367490284,9876922.367490284,9876922.367490284,9876792.82749622,9876792.82749622,9876792.82749622,9876792.82749622,9876792.82749622,9876792.82749622,9876792.82749622,9876792.82749622,9875973.58066574,9875973.58066574,9875973.58066574,9875973.58066574,9875973.58066574,9875973.58066574,9845885.387836771,9844992.607014017,9814638.269123392,9786962.190571146,9786962.190571146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f2,16,IDN,Indonesia,33768,288,87,2580,5144231.0034284955,5138879.680369413,5123693.113200823,5099297.560805852,5095429.131055162,5072383.835953772,5052206.594062113,5043287.921393656,5043287.921393656,5001369.524237894,4996910.077948832,4986896.410170607,4903951.6305685565,4846728.281085799,4799458.424396346,4676727.359335503,4604821.004162594,4462473.97581284,4445528.32145493,4441960.842939305,4407638.648550949,4407495.248422896,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,16,IDN,Indonesia,33768,288,87,1934,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,159292.5038502414,155753.05615856708,154861.20007946552,151744.95169007557,150853.0959161498,147285.67251527088,143833.66589546963,117399.7407729206,116507.88499899482,116507.88499899482,115395.68869126274,114503.83291733696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4c,16,IDN,Indonesia,33768,288,87,3182,151756.8815994562,151756.8815994562,150864.83063510072,150864.83063510072,150864.83063510072,150864.83063510072,150864.83063510072,150864.83063510072,150864.83063510072,150864.83063510072,150864.83063510072,150689.9184180166,149797.86830815332,149797.86830815332,149797.86830815332,149797.86830815332,149797.86830815332,146652.94772087544,145110.22523839612,145110.22523839612,145110.22523839612,145110.22523839612,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138e,16,IDN,Indonesia,33768,288,87,5040,6479654.644629385,6479654.644629385,6475789.472516467,6464144.915700635,6462514.884183995,6432188.035184972,6417916.541532628,6414348.659635656,6414348.659635656,6401861.097623937,6387589.58700382,6348857.255033606,6317638.409391516,6281067.795621984,6214170.22408878,6147272.557218662,6017615.5074520325,5938667.641780121,5927544.346409458,5927544.346409458,5918624.654087682,5918624.654087682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000534,23,VNM,Vietnam,36648,288,79,1333,4.847546526842237E9,4.739159590174006E9,4.615498504243058E9,4.488297872615045E9,4.408278100294023E9,4.260287889660274E9,4.092031911866289E9,4.016134106774336E9,3.9643439442025895E9,3.8537676340468235E9,3.772414024973275E9,3.6529944379443903E9,3.5798287086700244E9,3.513550119753561E9,3.437408024127255E9,3.371096996028476E9,3.3029281138848042E9,3.256569407885549E9,3.2473596372172995E9,3.2414399532539077E9,3.2214495224959784E9,3.2187689440631013E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080c,23,VNM,Vietnam,38448,288,74,2094,3.3631117661617465E9,3.337242092469077E9,3.322445540481182E9,3.3016305802506976E9,3.2756875664314094E9,3.239014860049538E9,3.2131319136359005E9,3.1806421080157924E9,3.15842090882845E9,3.1397840366180096E9,3.0972514977621965E9,3.0839201929755397E9,3.066432070006975E9,3.0462630468060117E9,3.021386856064274E9,2.9878024144029503E9,2.9684824959449425E9,2.9451582779769936E9,2.9332909809225497E9,2.926513044138957E9,2.9140211587102184E9,2.9029576974277554E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000845,23,VNM,Vietnam,40248,288,69,2151,2.5240720582961273E9,2.430161889773664E9,2.347693395587259E9,2.3146998975576015E9,2.280500955032184E9,2.133716321819461E9,2.1011493255110343E9,2.045875911699625E9,1.9504035811326475E9,1.9072606943856726E9,1.8756796979100368E9,1.8415098716103582E9,1.8079189969551573E9,1.7922030299221845E9,1.7530704366518877E9,1.7166987122529745E9,1.6635584440964189E9,1.634475215372305E9,1.625007292906407E9,1.6127794024823794E9,1.5980531087402363E9,1.5947759207994E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab9,23,VNM,Vietnam,40248,288,69,2779,5788003.94439649,5621094.275610109,5567069.242309088,5497015.769225592,5426502.763396375,5296667.204171689,5283322.646554503,5190209.827532358,5180202.579546518,5109580.993909167,5087897.181042956,5082893.445325183,5061183.012375054,5057846.840622124,5052751.538276939,5023145.522030577,4989856.126897113,4972342.44598891,4963169.041447895,4953995.524358051,4948157.874577777,4948157.874577777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,23,VNM,Vietnam,40248,288,69,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,23,VNM,Vietnam,40248,288,69,946,1563635.3741455078,1561963.7576293945,1561963.7576293945,1561127.9072875977,1561127.9072875977,1561127.9072875977,1561127.9072875977,1561127.9072875977,1561127.9072875977,1561127.9072875977,1561127.9072875977,1560292.0598754883,1560292.0598754883,1560292.0598754883,1559456.280456543,1558620.4375,1558620.4375,1557784.5930786133,1557784.5930786133,1557784.5930786133,1557784.5930786133,1557784.5930786133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,23,VNM,Vietnam,40248,288,69,947,894782.4345990348,893110.9939252067,891439.5517254997,890603.8579999137,888932.3907757926,888096.6763592887,886425.2563763786,881411.0201092887,880575.3189984489,880575.3189984489,879713.4102163276,879713.4102163276,877206.2329091987,877206.2329091987,872631.0965107038,871795.3466327741,870959.6721332624,850067.47395211,845053.348524864,837532.0059345319,835860.624342735,835024.8980854108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,23,VNM,Vietnam,40248,288,69,948,2975196.502682195,2970214.056361538,2965533.024035165,2963236.6397247906,2955460.0798813757,2946838.414166618,2946838.414166618,2939071.5155043653,2938236.214234834,2936565.6101698927,2927848.9127321723,2924507.6748781684,2911142.5799074653,2911142.5799074653,2909131.1506208824,2907460.4249128746,2900322.4814098873,2892821.1181585565,2892821.1181585565,2892821.1181585565,2888644.561273791,2888644.561273791,"{""type"":""MultiPoint"",""coordinates"":[]}"
