system:index,a_cat,area_code,area_name,b_cat,b_col,b_row,cat,fc2000,fc2001,fc2002,fc2003,fc2004,fc2005,fc2006,fc2007,fc2008,fc2009,fc2010,fc2011,fc2012,fc2013,fc2014,fc2015,fc2016,fc2017,fc2018,fc2019,fc2020,fc2021,.geo
00000000000000000e0b,41,MS,mato-grosso-do-sul,24962,122,111,3596,149985.6382482192,123633.59394148285,116980.55035520067,116142.41888547411,112839.09652530446,109223.6891299977,97489.54899327895,96651.44212072036,95813.33237950942,85755.82145421645,75698.13670079848,75435.21258544922,73758.98443603516,67053.98498535156,59510.557189941406,59510.557189941406,59510.557189941406,55319.467041015625,51966.887634277344,51966.887634277344,51966.887634277344,48614.10998535156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0c,41,MS,mato-grosso-do-sul,24962,122,111,3597,56222.87890768612,50352.12780905331,48674.50213766659,43296.666121179915,31553.88761776195,27359.846235926012,19811.09049862132,19811.09049862132,19811.09049862132,18972.41587703929,18133.759993250227,18133.759993250227,18133.759993250227,17295.08683651195,15618.028914148668,15618.028914148668,15618.028914148668,15618.028914148668,15618.028914148668,15618.028914148668,15618.028914148668,15618.028914148668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0d,41,MS,mato-grosso-do-sul,24962,122,111,3598,1551557.4962349688,1350447.7820659562,1240988.936277382,1207690.2533418543,1126430.3307595644,1028949.1586923636,840101.668517827,812404.0465882545,805686.7779114967,788040.850299192,671214.6837952858,645046.1445398668,620667.3350305895,593778.580941234,576967.8560266832,576967.8560266832,574448.1437464098,548634.4223546645,545271.6589269302,541910.2363805434,520058.0822667739,516696.7667150161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e11,41,MS,mato-grosso-do-sul,24962,122,111,3602,60241.681984097355,55208.66855636298,54369.87296310126,52202.57522092333,48055.617441214774,46378.112558402274,42184.15625957415,41614.98463637409,41614.98463637409,40808.93093022366,39131.19441899319,36865.54782284007,36865.54782284007,36865.54782284007,35188.51584041819,35188.51584041819,35188.51584041819,33511.32516659007,33511.32516659007,31834.296113855697,31834.296113855697,31544.96675187653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e15,41,MS,mato-grosso-do-sul,24962,122,111,3606,19545.049580652576,15139.928642721738,12572.531982421875,12572.531982421875,12572.531982421875,10057.762756347656,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,8381.376831054688,8381.376831054688,8381.376831054688,7543.2569580078125,7543.2569580078125,7543.2569580078125,7543.2569580078125,6705.008239746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000610,41,MS,mato-grosso-do-sul,24962,122,111,296,138257.74862898284,95642.53000703698,76455.26713556028,67206.83903497434,53596.27607685164,53596.27607685164,48115.42476016774,46404.30309843175,46404.30309843175,44666.204884727325,38931.8683423809,35693.582614793966,31528.945699295342,31528.945699295342,31528.945699295342,31528.945699295342,31528.945699295342,31291.504035261565,29609.729926374846,29609.729926374846,28769.093879011565,28769.093879011565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000612,41,MS,mato-grosso-do-sul,24962,122,111,298,77285.86022901349,54695.062025601255,53947.95076329848,52802.44518300973,47690.43536712048,46017.68288286994,43385.92052624272,41705.326715207564,41705.326715207564,41705.326715207564,35228.88886934168,35228.88886934168,35228.88886934168,33845.87190515854,33006.27296717026,33006.27296717026,33006.27296717026,29648.684099982765,29648.684099982765,29648.684099982765,29648.684099982765,29648.684099982765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,30,BOL,Bolivia,24962,122,111,2064,246001.3178239411,167988.37845985562,148506.15162042357,140936.6991668103,116719.29098139744,113355.59878169041,97577.11112874348,95055.16337483723,95055.16337483723,90069.31829786113,84034.80800805186,77307.6159914503,72222.46402755438,70540.80887618719,67177.3924333161,67177.3924333161,67177.3924333161,64678.01380902459,63837.14155560662,63837.14155560662,58647.494817038154,57806.49548842487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060f,30,BOL,Bolivia,24962,122,111,295,138257.74862898284,95642.53000703698,76455.26713556028,67206.83903497434,53596.27607685164,53596.27607685164,48115.42476016774,46404.30309843175,46404.30309843175,44666.204884727325,38931.8683423809,35693.582614793966,31528.945699295342,31528.945699295342,31528.945699295342,31528.945699295342,31528.945699295342,31291.504035261565,29609.729926374846,29609.729926374846,28769.093879011565,28769.093879011565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e10,36,PRY,Paraguay,24962,122,111,3601,60241.681984097355,55208.66855636298,54369.87296310126,52202.57522092333,48055.617441214774,46378.112558402274,42184.15625957415,41614.98463637409,41614.98463637409,40808.93093022366,39131.19441899319,36865.54782284007,36865.54782284007,36865.54782284007,35188.51584041819,35188.51584041819,35188.51584041819,33511.32516659007,33511.32516659007,31834.296113855697,31834.296113855697,31544.96675187653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e14,36,PRY,Paraguay,24962,122,111,3605,19545.049580652576,15139.928642721738,12572.531982421875,12572.531982421875,12572.531982421875,10057.762756347656,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,9219.498168945312,8381.376831054688,8381.376831054688,8381.376831054688,7543.2569580078125,7543.2569580078125,7543.2569580078125,7543.2569580078125,6705.008239746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000611,36,PRY,Paraguay,24962,122,111,297,77285.86022901349,54695.062025601255,53947.95076329848,52802.44518300973,47690.43536712048,46017.68288286994,43385.92052624272,41705.326715207564,41705.326715207564,41705.326715207564,35228.88886934168,35228.88886934168,35228.88886934168,33845.87190515854,33006.27296717026,33006.27296717026,33006.27296717026,29648.684099982765,29648.684099982765,29648.684099982765,29648.684099982765,29648.684099982765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,36,PRY,Paraguay,24962,122,111,621,1.3725095739156902E8,3.728086557979569E7,2.804453707813577E7,1.3607800523909505E7,2803338.395825913,2373323.130331361,2142146.4931015912,1388566.1632599477,1334043.314932311,1147823.4866565182,833153.3489545037,477408.94891979743,459796.27283337165,421727.87042499613,396562.7927882774,394044.30438495707,371407.0699489219,321047.4592074525,319370.2079257142,314328.4949130189,291811.6991467046,283705.48578407435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000734,36,PRY,Paraguay,24602,122,112,588,3.014786291091833E8,1.569161995210921E8,6.350993566381167E7,2.8370131579877313E7,5286365.841533586,4999167.05784218,2776933.0439575193,2345083.353222656,2305973.1095703123,2265208.857861328,2161175.870007324,2001373.0222290037,1968930.222729492,1959769.3390014647,1950622.2322509764,1947292.3778808592,1943967.8209960936,1923945.930554199,1876514.1241577147,1863197.5847900389,1861536.6338623045,1861536.6338623045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e08,41,MS,mato-grosso-do-sul,24242,122,113,3593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0a,41,MS,mato-grosso-do-sul,24242,122,113,3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e09,36,PRY,Paraguay,24242,122,113,3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071d,36,PRY,Paraguay,24242,122,113,565,1.0895272807386738E8,1.0001526903809191E8,5.450049534353768E7,3.3745584001583315E7,1.910983462499497E7,1.8345426787653662E7,1.4016089997549977E7,1.3496945160816625E7,1.3326822394886449E7,1.2850670393418016E7,1.1368243926560106E7,1.127067151835698E7,1.1126015347275438E7,1.1102043796982469E7,1.0882873424851121E7,1.0824211265427293E7,1.078290369224614E7,1.038124340684575E7,1.0080447067673387E7,9990384.330673875,9961460.866928758,9924293.57658452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070e,36,PRY,Paraguay,23882,122,114,550,7.088269600906432E7,4.5433975895177744E7,3.1995589180112112E7,2.8472353484067194E7,2.3557522929613538E7,2.2768712682305068E7,2.1000806833550185E7,2.0045244912524894E7,1.975601786088915E7,1.834750215312428E7,1.7923855282885022E7,1.7624775590074964E7,1.7296116479418226E7,1.71385139930901E7,1.69206851581902E7,1.6859841037645765E7,1.683103288511891E7,1.6540508107897231E7,1.6205194291179823E7,1.6057924863480154E7,1.603327521900994E7,1.5973306558670584E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070f,36,PRY,Paraguay,23522,122,115,551,1.2233064227523002E8,1.027426871755462E8,9.537228106871146E7,9.305306369670218E7,5.922455446232742E7,5.491460771500531E7,5.358730619455853E7,5.1172491752076395E7,5.068148499707151E7,4.944148245529378E7,4.899476968905843E7,4.823590693083544E7,4.716807710435839E7,4.6654772796069816E7,4.5503974175015554E7,4.523338482699309E7,4.509072776827727E7,4.246004904605928E7,4.1794363053818405E7,4.009008079621295E7,3.9556356388157025E7,3.903770001292126E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,36,PRY,Paraguay,23162,122,116,2031,2042129.2993161664,2032385.0370481,2016957.687072514,2015333.8035275922,1816348.3569314394,1720430.2319053502,1664400.927156815,1600254.7389243934,1599442.6951011512,1591526.61415154,1591526.61415154,1591526.61415154,1589090.6065221454,1582594.4183507587,1580158.545059743,1580158.545059743,1580158.545059743,1579550.223509546,1579550.223509546,1579550.223509546,1579550.223509546,1579550.223509546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f,36,PRY,Paraguay,23162,122,116,2657,60.49079613779105,60.49079613779105,60.49079613779105,60.49079613779105,60.49079613779105,60.49079613779105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,36,PRY,Paraguay,22802,122,117,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,36,PRY,Paraguay,22442,122,118,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,21,GUY,Guyana,34683,123,84,2340,1.7053113625380821E9,1.6727990313507495E9,1.6115353050564122E9,1.5934080875759459E9,1.5667533899414296E9,1.5496784123505187E9,1.5217668940809143E9,1.50490669458716E9,1.4968721183678503E9,1.481973493552759E9,1.438486242065901E9,1.4143677690317316E9,1.4070243610897036E9,1.390596798892231E9,1.3816522591197462E9,1.372043119737986E9,1.3553390112113934E9,1.3446113944453402E9,1.3429699990802207E9,1.3399429388413575E9,1.3345910854565306E9,1.3336682951455526E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,21,GUY,Guyana,34323,123,85,1918,7.463150247158789E9,7.436982701088773E9,7.391002608591404E9,7.366335002702813E9,7.317906608336376E9,7.3043691784667425E9,7.293365622579688E9,7.276286171592731E9,7.266720860079265E9,7.254095463872392E9,7.229908286409802E9,7.218166522188176E9,7.206757227044789E9,7.187243651940876E9,7.174068639625096E9,7.165556498403971E9,7.148329601346591E9,7.1313806929752035E9,7.129410910003813E9,7.128284583546914E9,7.11627502388165E9,7.115718008154392E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,6,SUR,Suriname,34323,123,85,2332,2.388069241591744E9,2.384341012757738E9,2.3774436388036246E9,2.3716931884100447E9,2.3594182561542473E9,2.3569017507748613E9,2.3551813329787326E9,2.3517127417601557E9,2.350413821551177E9,2.346827387634816E9,2.3400506614417906E9,2.3385365334196053E9,2.3357696830303655E9,2.332457876961154E9,2.3310990628722105E9,2.3284233494231796E9,2.325911302047375E9,2.324889877998689E9,2.32377307794451E9,2.322946700810767E9,2.321719537636596E9,2.321685635216449E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,21,GUY,Guyana,33963,123,86,2331,9.005094168459177E8,9.004550814706736E8,9.00216355172761E8,9.0011240772396E8,8.999469820470184E8,8.993287684450287E8,8.991399273037323E8,8.98852474463299E8,8.98551952724353E8,8.984254590851928E8,8.979914868537506E8,8.977875098384308E8,8.97479874015544E8,8.957175480217358E8,8.950152973324103E8,8.947008157253078E8,8.939256577547878E8,8.936399363766922E8,8.935766917950882E8,8.928813291991423E8,8.915094223269497E8,8.915076399741665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa8,6,SUR,Suriname,33963,123,86,1472,1.1249665373683151E10,1.1249533262179794E10,1.1249275727902817E10,1.1248254103362925E10,1.1247805862864573E10,1.1247570592395517E10,1.1247088417304026E10,1.1246827149357492E10,1.1246631081441965E10,1.1246426128233652E10,1.124593856485908E10,1.12457057827483E10,1.1245512456437937E10,1.1241637737410957E10,1.1241191124236639E10,1.1240469962413519E10,1.1239360286454351E10,1.12387152806789E10,1.1238421306060064E10,1.1237193489670172E10,1.1235651823443792E10,1.1235636681018927E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312,21,GUY,Guyana,33603,123,87,2308,4.613304403976501E9,4.613281197133484E9,4.613170532926147E9,4.612985779265259E9,4.612942932024719E9,4.612874197980957E9,4.612844740819153E9,4.612818853179504E9,4.612809926831116E9,4.612779577428101E9,4.612703704169128E9,4.612672462094727E9,4.612626934247009E9,4.612373428570679E9,4.612349327557495E9,4.612346650354492E9,4.611981574042053E9,4.611938122652662E9,4.611912238020033E9,4.611901525770643E9,4.61185778781172E9,4.611856895266127E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa9,6,SUR,Suriname,33603,123,87,1473,7.545128484745299E9,7.545051743312316E9,7.544966969699706E9,7.544773357977904E9,7.544661819328551E9,7.544527067707458E9,7.5444770988463125E9,7.544442297088744E9,7.544392329146483E9,7.544339682234313E9,7.544229932103942E9,7.544155874241393E9,7.544122857564208E9,7.5437526139719515E9,7.543705328912869E9,7.543688374760953E9,7.543517066656156E9,7.54343140469119E9,7.543384999544278E9,7.543362690316129E9,7.5432654301941805E9,7.543264537728482E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d05,63,PA,para,33243,123,88,3334,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,1.2897787851139558E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,63,PA,para,33243,123,88,2301,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,21,GUY,Guyana,33243,123,88,1917,1.1519514931040583E10,1.1519470262744745E10,1.1519429178007318E10,1.1519388803338932E10,1.1519376300811527E10,1.1519349510809818E10,1.1519334329145756E10,1.1519297709963444E10,1.1519297709963444E10,1.151928252802454E10,1.151921911979346E10,1.1519211975399052E10,1.1519169104520939E10,1.1518928872699955E10,1.1518911008522526E10,1.1518898503477787E10,1.1518716322340153E10,1.151864397146851E10,1.1518604673736515E10,1.151858770450507E10,1.1518545726329472E10,1.1518545726329472E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,21,GUY,Guyana,33243,123,88,2300,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,2352544.1112419595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,6,SUR,Suriname,33243,123,88,2309,7.074476957975831E8,7.074128698626466E8,7.074021547760377E8,7.073907359992957E8,7.073871643729529E8,7.073791281488318E8,7.073746633703284E8,7.073710915851111E8,7.07370198537931E8,7.073594820451941E8,7.073469794786658E8,7.073451936396155E8,7.073389434709754E8,7.07320192617948E8,7.07313048635221E8,7.073059045843787E8,7.072791172049232E8,7.072728667713294E8,7.072701878957801E8,7.072675089930091E8,7.072630439277625E8,7.072630439277625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d04,63,PA,para,32883,123,89,3333,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c,63,PA,para,32883,123,89,2670,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486,63,PA,para,32883,123,89,2680,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a60,63,PA,para,32883,123,89,1400,1.0050902557101597E10,1.005078279220969E10,1.005070325313657E10,1.0050662142347996E10,1.0050629968415318E10,1.0050590644814915E10,1.005056919611063E10,1.0050542384999302E10,1.00505405974108E10,1.0050529872525608E10,1.005048965592435E10,1.0050483399916172E10,1.0050469994698643E10,1.0050436927068394E10,1.0050395815759373E10,1.0050378834920383E10,1.0050217968704502E10,1.0050173280240208E10,1.0050150936736912E10,1.0050134850266575E10,1.005002849720206E10,1.0050027603500034E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d03,21,GUY,Guyana,32883,123,89,3332,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,2.738428089494919E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,21,GUY,Guyana,32883,123,89,2298,2.151893366573575E9,2.1518772837484407E9,2.1518299266228304E9,2.151828139632962E9,2.1518165239368563E9,2.15180312094534E9,2.151796866321805E9,2.15178614444888E9,2.15178614444888E9,2.151781676788907E9,2.151769167794217E9,2.1517664872673616E9,2.151765593764859E9,2.151754871695218E9,2.151747723585843E9,2.151745043069669E9,2.1516976874236727E9,2.151687858797147E9,2.151683391274747E9,2.1516816042268953E9,2.1516807106975374E9,2.1516807106975374E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309,21,GUY,Guyana,32883,123,89,2299,4.856066937822391E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.855977590544559E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,4.8558882424793735E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b,21,GUY,Guyana,32883,123,89,2669,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,36885.62678342333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485,21,GUY,Guyana,32883,123,89,2679,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,2915158.487533271,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a46,63,PA,para,32523,123,90,1374,1.2294100099683064E10,1.2293990145567585E10,1.2293862311134418E10,1.2293772917329304E10,1.229372911492043E10,1.2293613796210346E10,1.2293538705666096E10,1.2293476130129719E10,1.2293453781567402E10,1.229344216056734E10,1.2293345614292377E10,1.2293322372166035E10,1.2293283040280842E10,1.229323208590804E10,1.2293110511573933E10,1.2293041677443012E10,1.2292628070936064E10,1.229256191944235E10,1.2292554767922087E10,1.2292541358901823E10,1.2292414420532927E10,1.2292414420532927E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a29,63,PA,para,32163,123,91,1345,1.2214013112824978E10,1.2211199525500212E10,1.2209656185933548E10,1.2209083307044909E10,1.220830267027459E10,1.2207641716802E10,1.22070706665852E10,1.2206296058015602E10,1.2205363592223274E10,1.2205134713452782E10,1.220378674212858E10,1.220277894336822E10,1.2202261728546211E10,1.2201544822542E10,1.2200758867908009E10,1.2200054396181349E10,1.2199202037591112E10,1.2197880085179043E10,1.2197554157426043E10,1.2197086901675268E10,1.2196396288274734E10,1.2196150470716324E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e19,58,AM,amazonas,31803,123,92,3610,5.46685184966536E7,5.447672440395797E7,5.434717952725927E7,5.421284787532817E7,5.406025718018561E7,5.397020798673218E7,5.387175431038796E7,5.3782716181536056E7,5.3746632475978024E7,5.36555328629402E7,5.3483914743863E7,5.330296770193209E7,5.3236272607697874E7,5.3192960340453655E7,5.3150410244548276E7,5.309345064534723E7,5.301266811082143E7,5.293801684186033E7,5.2934217935582556E7,5.289674056365921E7,5.286333480831181E7,5.283161350199408E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1b,58,AM,amazonas,31803,123,92,3612,3.8974763767888516E7,3.8971146645933814E7,3.8967571567686744E7,3.8967571567686744E7,3.8967571567686744E7,3.896578402953977E7,3.8955058798765846E7,3.894790864282102E7,3.894790864282102E7,3.894790864282102E7,3.8931820786558814E7,3.8931820786558814E7,3.8929139476317115E7,3.8929139476317115E7,3.8929139476317115E7,3.8929139476317115E7,3.89237768519885E7,3.892288308044309E7,3.892288308044309E7,3.892288308044309E7,3.892288308044309E7,3.892288308044309E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0e,58,AM,amazonas,31803,123,92,1318,4.507745130617308E9,4.507191202534091E9,4.506556002516579E9,4.506008073508848E9,4.5050839489018345E9,4.504735679985758E9,4.504092514378601E9,4.503197622521097E9,4.502468314507667E9,4.501746024942354E9,4.499511605132618E9,4.497306039181736E9,4.496660587059025E9,4.494969310014058E9,4.493503604551706E9,4.492844002413851E9,4.490317338578621E9,4.487093587798162E9,4.486529091460674E9,4.486123465683175E9,4.485354628968742E9,4.484783031441435E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1a,63,PA,para,31803,123,92,3611,5.46685184966536E7,5.447672440395797E7,5.434717952725927E7,5.421284787532817E7,5.406025718018561E7,5.397020798673218E7,5.387175431038796E7,5.3782716181536056E7,5.3746632475978024E7,5.36555328629402E7,5.3483914743863E7,5.330296770193209E7,5.3236272607697874E7,5.3192960340453655E7,5.3150410244548276E7,5.309345064534723E7,5.301266811082143E7,5.293801684186033E7,5.2934217935582556E7,5.289674056365921E7,5.286333480831181E7,5.283161350199408E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2a,63,PA,para,31803,123,92,1346,7.537934084437234E9,7.536818633649511E9,7.535742398942727E9,7.534903883790984E9,7.533732902878714E9,7.53332976176181E9,7.5322978445800905E9,7.531017286554093E9,7.529536072802154E9,7.528188856446137E9,7.525738171087533E9,7.524618167650778E9,7.523957050510518E9,7.52300379852402E9,7.521796668340842E9,7.520652882403359E9,7.519327135852918E9,7.517374208751035E9,7.516821594248986E9,7.51619048746576E9,7.514921986015853E9,7.514412702058827E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e7,58,AM,amazonas,31443,123,93,1279,7.648026139814037E9,7.605568645685495E9,7.5352475534787E9,7.479326578174576E9,7.429075083460335E9,7.397471795794306E9,7.3453842518894615E9,7.2954093100360365E9,7.27758965114325E9,7.253859243892514E9,7.181659244549496E9,7.145653173496144E9,7.132613201426424E9,7.11586012198481E9,7.08419058316716E9,7.057006267435194E9,7.013287855986212E9,6.987899928627074E9,6.978516438869275E9,6.972327333550916E9,6.961786598069417E9,6.958810994871161E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f,58,AM,amazonas,31083,123,94,2673,9948881.135017911,9948349.38798015,9948349.38798015,9948349.38798015,9948349.38798015,9927454.045750525,9921210.656712437,9918884.686357332,9912798.689297793,9912200.577963924,9909661.2423237,9909332.399255859,9898622.159794115,9892749.504662612,9883676.360301783,9869206.288169479,9864729.211293902,9863837.297353473,9862945.222829547,9862945.222829547,9850063.20085976,9835694.544777786,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e8,58,AM,amazonas,31083,123,94,1280,9.968164352296928E9,9.935863135703756E9,9.894500808772814E9,9.85098714388553E9,9.811901907559921E9,9.786328962459898E9,9.745761044394001E9,9.695364988510582E9,9.67998349253406E9,9.660841671403954E9,9.604737001402494E9,9.571304100239285E9,9.561460001095366E9,9.545749103481613E9,9.50454214809286E9,9.4805574494381E9,9.432254729932386E9,9.374218476483715E9,9.363724574072216E9,9.356218973600367E9,9.343089302404228E9,9.331805067749699E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
