"cont","year","fc","perc"
"America",2157,384028470,44.1282153203194
"Asia",2157,82114832,72.3602399904196
"Africa",2158,104057093,62.1601496224973
"America",2158,382419692,44.362274263953
"Asia",2158,81303528,72.6333240034857
"Africa",2159,103287812,62.4398948767517
"America",2159,380810923,44.5963318981886
"Asia",2159,80492224,72.9064080165519
"Africa",2160,102518531,62.7196401310061
"America",2160,379202154,44.8303895324243
"Asia",2160,79680920,73.179492029618
"Africa",2161,101749250,62.9993853852604
"America",2161,377593385,45.06444716666
"Asia",2161,78869616,73.4525760426842
"Africa",2162,101000574,63.2716377325485
"America",2162,375984616,45.2985048008957
"Asia",2162,78058312,73.7256600557503
"Africa",2163,100287131,63.5310777725742
"America",2163,374375847,45.5325624351313
"Asia",2163,77247008,73.9987440688165
"Africa",2164,99573688,63.7905178125999
"America",2164,372767078,45.766620069367
"Asia",2164,76435704,74.2718280818826
"Africa",2165,98860245,64.0499578526256
"America",2165,371158309,46.0006777036027
"Asia",2165,75624400,74.5449120949488
"Africa",2166,98146802,64.3093978926513
"America",2166,369549540,46.2347353378384
"Asia",2166,74813096,74.8179961080149
"Africa",2167,97433359,64.568837932677
"America",2167,367940771,46.468792972074
"Asia",2167,74001792,75.0910801210811
"Africa",2168,96719916,64.8282779727027
"America",2168,366332002,46.7028506063097
"Asia",2168,73190488,75.3641641341472
"Africa",2169,96006473,65.0877180127283
"America",2169,364723233,46.9369082405454
"Asia",2169,72379184,75.6372481472134
"Africa",2170,95293030,65.347158052754
"America",2170,363118201,47.1704221836861
"Asia",2170,71567880,75.9103321602795
"Africa",2171,94579587,65.6065980927797
"America",2171,361517157,47.40335591808
"Asia",2171,70756576,76.1834161733457
"Africa",2172,93871125,65.8642268166395
"America",2172,359916113,47.636289652474
"Asia",2172,69945272,76.4565001864118
"Africa",2173,93162766,66.1218180850555
"America",2173,358315069,47.8692233868679
"Asia",2173,69134001,76.7295730917151
"Africa",2174,92454407,66.3794093534716
"America",2174,356714025,48.1021571212619
"Asia",2174,68322787,77.0026268108826
"Africa",2175,91746048,66.6370006218876
"America",2175,355112981,48.3350908556558
"Asia",2175,67511573,77.2756805300501
"Africa",2176,91037689,66.8945918903037
"America",2176,353511937,48.5680245900498
"Asia",2176,66700359,77.5487342492175
"Africa",2177,90329330,67.1521831587198
"America",2177,351914953,48.800367640514
"Asia",2177,65889145,77.821787968385
"Africa",2178,89620971,67.4097744271358
"America",2178,350321566,49.0321873682946
"Asia",2178,65077931,78.0948416875525
"Africa",2179,88912612,67.6673656955519
"America",2179,348728179,49.2640070960752
"Asia",2179,64266717,78.3678954067199
"Africa",2180,88204253,67.9249569639679
"America",2180,347134792,49.4958268238558
"Asia",2180,63455503,78.6409491258874
"Africa",2181,87495894,68.182548232384
"America",2181,345541405,49.7276465516364
"Asia",2181,62644289,78.9140028450549
"Africa",2182,86787535,68.4401395008
"America",2182,343948018,49.959466279417
"Asia",2182,61833075,79.1870565642223
"Africa",2183,86079176,68.6977307692161
"America",2183,342354631,50.1912860071976
"Asia",2183,61021861,79.4601102833898
"Africa",2184,85370817,68.9553220376321
"America",2184,340761244,50.4231057349782
"Asia",2184,60210647,79.7331640025573
"Africa",2185,84662819,69.2127820301727
"America",2185,339167857,50.6549254627588
"Asia",2185,59399433,80.0062177217247
"Africa",2186,83961033,69.4679830594483
"America",2186,337574470,50.8867451905394
"Asia",2186,58588219,80.2792714408922
"Africa",2187,83259247,69.7231840887239
"America",2187,335981083,51.11856491832
"Asia",2187,57777005,80.5523251600597
"Africa",2188,82557461,69.9783851179995
"America",2188,334387696,51.3503846461006
"Asia",2188,56965791,80.8253788792271
"Africa",2189,81855675,70.2335861472751
"America",2189,332794309,51.5822043738812
"Asia",2189,56154577,81.0984325983946
"Africa",2190,81153889,70.4887871765507
"America",2190,331200922,51.8140241016618
"Asia",2190,55343363,81.3714863175621
"Africa",2191,80452103,70.7439882058262
"America",2191,329607535,52.0458438294424
"Asia",2191,54532149,81.6445400367295
"Africa",2192,79750317,70.9991892351018
"America",2192,328014148,52.2776635572231
"Asia",2192,53720935,81.917593755897
"Africa",2193,79048531,71.2543902643774
"America",2193,326420761,52.5094832850037
"Asia",2193,52909721,82.1906474750645
"Africa",2194,78346745,71.509591293653
"America",2194,324827374,52.7413030127843
"Asia",2194,52098507,82.4637011942319
"Africa",2195,77644959,71.7647923229286
"America",2195,323233987,52.9731227405649
"Asia",2195,51287293,82.7367549133994
"Africa",2196,76943173,72.0199933522042
"America",2196,321640600,53.2049424683455
"Asia",2196,50487620,83.0059239449593
"Africa",2197,76241387,72.2751943814798
"America",2197,320047213,53.4367621961261
"Asia",2197,49709512,83.2678342217962
"Africa",2198,75539601,72.5303954107554
