"area_cont","area_ctry","area_name","area_code","alt_m","alt_sd","slope_m","slope_sd","ddefor_m","ddefor_sd","dedge_m","dedge_sd","driver_m","driver_sd","droad_m","droad_sd","dtown_m","dtown_sd"
"Africa","Congo","Congo","COG",402.985231847479,119.682090322374,3.315658830646,3.66544752056108,3281.58482813282,4975.50629299146,2007.90424244952,3854.32914463622,14006.7605748373,11057.6771326344,17641.2717128316,22809.1101946505,23182.487089104,17335.6923361397
"Africa","DRC","DRC","COD",574.12183,299.439059050338,3.61146,3.8968203089808,1614.43527,3143.33620558715,1287.15955,2566.20730861973,9600.37727,8154.33122968618,14108.73249,15650.7446889291,17920.87049,16550.1761264307
"Africa","Eq. Guinea","Eq. Guinea","GNQ",386.527224502052,297.025326659086,4.63912521269142,5.06880111100284,2783.62265,3472.79801797638,869.43285,1217.4167107705,7870.07235,7129.60709906828,2540.68585,3592.40525794859,12276.47765,8761.13545254959
"Africa","Ethiopia","Ethiopia","ETH",1760.1637,584.610043830481,9.67335,7.7105850902264,298.81,464.2384801676,210.4327,340.766594114349,8499.00495,6364.16452427419,8161.84675,6580.43664750965,13483.4202,9118.66255945331
"Africa","Gabon","Gabon","GAB",308.724384778188,227.090887351903,4.11874922189484,3.92703511062629,4273.38320683505,5945.1727633462,1562.49838248102,2725.31016270642,8659.25693666791,8769.37023134162,17638.9186885654,19228.9615078942,15584.9602048857,13733.5343654092
"Africa","Gambia","Gambia","GMB",6.47004654421701,4.55143732512711,0.800060057054201,0.935139819962478,108.83235,109.941823723766,61.2287,49.4759203011372,2520.5496,2336.4156173799,4405.39755,2317.08205624375,3855.43155,1745.49575530455
"Africa","Ghana","Ghana","GHA",178.586979348967,103.170061687652,3.93309665483274,3.65329424247357,367.6743,637.192599643124,233.5094,514.104630294442,9232.91455,6812.72947846864,2770.32875,2558.32070587625,4128.7213,3433.63644995941
"Africa","Guinea","Guinea","GIN",414.986320589267,250.982598491841,5.18519817607857,5.99181604089195,236.4648,614.056303622201,154.198,439.309897857216,3899.664,3659.19622301865,4981.5892,4729.83296580731,5743.92845,4067.69299422232
"Africa","Guinea Bissau","Guinea Bissau","GNB",16.5187254605859,14.1305294229694,1.22636665659921,1.1560591021376,155.7251,180.793404588627,78.4715,77.7235198316877,4851.20985,6344.51031729568,10568.22705,10332.1975795781,6617.39765,6994.69899127356
"Africa","Ivory Coast","Ivory Coast","CIV",179.770238511926,131.581759519479,3.32066603330167,3.24459260532648,544.4312,1541.28335188086,383.9611,1250.99761068432,7777.98345,6437.9596537724,7724.2334,6976.94185205845,4819.0266,3819.29232620208
"Africa","Kenya","Kenya","KEN",2084.08523409364,797.337583328329,8.97784113645458,7.24527994751449,302.7108,549.377902419949,181.04185,288.572061867261,8449.1676,6739.19775601889,5857.72535,6032.46711606393,8278.2012,4879.37238135811
"Africa","Liberia","Liberia","LBR",230.838933893389,144.962980619764,3.4046404640464,3.17359310911625,862.4663,1570.31047443288,507.96465,934.449826863018,5776.26555,4884.95399002974,6987.28885,8336.72666776909,9100.4825,7576.5326179011
"Africa","Madagascar","Madagascar","MDG",686.143471735868,449.012874575994,10.4196098049025,7.25686432226133,314.8071,583.410153716888,260.9515,512.78839236523,2505.4696,2130.85383179571,18239.7802,12237.3348379982,7880.76075,6237.68791301989
"Africa","Malawi","Malawi","MWI",1425.9733,386.920618945771,11.1319,6.49795456745259,129.71395,168.119424316285,65.71475,66.4423480298378,8265.92735,4741.13068305227,5772.78,4649.87712017873,8192.34355,3894.00368803877
"Africa","Mauritius","Mauritius","MUS",311.723485418863,187.44954595824,7.27385433920594,7.98863466702873,301.47525,292.371287981463,126.42525,196.675124170956,2155.8396,1564.0610324145,957.22755,876.341884041773,2880.45515,1803.4557662786
"Africa","Mayotte","Mayotte","MYT",161.976598516737,107.598910477901,9.75280617358188,5.60641609416488,271.4496,232.024990118827,71.9249,83.0494299822763,3261.2649,1787.54199031697,1049.81745,841.612006071643,1582.18645,836.191892648131
"Africa","Nigeria","Nigeria","NGA",153.162895474569,193.425980957945,2.93837605126151,4.31293505712338,515.8958,898.155928080374,241.76335,520.339848199865,8532.9353,9281.69485009491,7145.95795,9351.86330879302,3424.72025,2849.71200048605
"Africa","Reunion","Reunion","REU",815.123648919135,598.326830519807,12.9438550840673,10.894532458168,2849.9518,1844.54846643535,145.8194,238.172545419722,1809.8225,2401.8228193263,1317.78145,1529.7690471613,3188.74085,2171.32293400946
"Africa","Rwanda","Rwanda","RWA",2076.5558,461.35280708693,12.0153,8.2204589109876,326.39365,471.780067840194,233.8029,359.398202423141,1669.71005,1789.98037859826,2344.1531,2407.12265618819,8438.432,7131.79104448883
"Africa","Senegal","Senegal","SEN",4.79595532749774,5.46517233107593,0.392041452862461,0.54203127678017,257.180859042952,342.780345670781,69.174008700435,51.3948826818654,1153.88449422471,1330.36914278131,8656.78333916696,5374.63296763268,3478.79148957448,1865.02428822928
"Africa","Sierra Leone","Sierra Leone","SLE",186.384603841537,170.221206539236,4.42046818727491,4.81531011109857,172.7869,318.957477074922,119.8513,249.183021486657,4416.398,3416.51687914391,5149.13055,4868.60762849284,5342.0096,4114.32333617979
"Africa","South Sudan","South Sudan","SSD",578.163426169207,182.04990142321,1.49973725696269,2.98678582603449,160.9383,229.918021494489,67.7096,84.7272600953799,12316.48315,10715.2550614098,15032.6989,14722.4572987081,17760.09665,10571.5240699422
"Africa","Tanzania","Tanzania","TZA",1150.60015041364,747.414994495809,8.56505389822011,8.35848743508776,337.75495,527.655552154607,126.87745,235.886350071396,10842.46865,9851.32212056297,7298.1039,6492.30237422062,7484.99205,6896.35804132866
"Africa","Togo","Togo","TGO",468.5341,192.556125143441,7.61025,7.31277093641244,84.51255,74.4559959121081,44.5535,29.4535195391088,8342.6419,5983.48009498375,3541.9174,3728.80820122292,4504.11675,3881.25055326402
"Africa","Uganda","Uganda","UGA",1394.15075,550.749189520897,6.4804,7.46929751451018,470.9064,822.1904110318,314.9057,587.124001755321,7837.1883,8096.33645585109,3664.9916,3536.73543563927,4185.4694,3308.05175773978
"Africa","Zambia","Zambia","ZMB",1303.2476,149.759151254303,1.6697,2.20883359656015,173.5492,664.388692254827,43.644,32.219251512231,12486.55225,8673.33857620425,10274.60745,9164.2426550221,24530.9411,15410.647132028
"Asia","Australia","Australia – Queensland","QLD",290.589952919964,296.668586701246,8.34819192627467,8.16933044479659,348.01615,514.459693103326,260.061,441.684255128096,11332.7899,13131.6836106868,13460.6299,12929.7207283155,26265.6565,23698.8984797008
"Asia","Bangladesh","Bangladesh","BGD",58.24216595638,103.632817908106,2.87986964151416,4.98519754149533,267.6407,360.609010905783,93.29415,133.8903381761,2432.79655,2483.81953455401,10984.29045,12738.451593335,11402.26975,10717.1023456678
"Asia","Bhutan","Bhutan","BTN",2425.93015,1146.67699326241,25.8111,9.54464099893704,278.95445,1105.87293339806,85.8721,102.896481601104,3283.96,2655.26013965119,6502.06445,6036.20397490157,10859.49215,6220.6888435223
